cell_id,district_name,district_key,lu_2018_class,lu_2018_class_simplified,height_mean,height_max,pt_stop_count,pt_access_good,rent_median_m2_2023,emvs_units_total,cluster_features_ready,cluster_label,cluster_distance_to_centroid
1735,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
1736,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
1737,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
1738,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
1739,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
1740,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
1741,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
1742,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
1743,Fuencarral-El Pardo,fuencarralelpardo,Pastures,Pastures,,,0,False,77.0,23.0,False,,
1744,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
1745,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
1746,Fuencarral-El Pardo,fuencarralelpardo,Pastures,Pastures,,,0,False,77.0,23.0,False,,
1747,Fuencarral-El Pardo,fuencarralelpardo,Other roads and associated land,Other roads and associated land,,,0,False,77.0,23.0,False,,
1748,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
1749,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
1750,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",6.5,7.0,0,False,77.0,23.0,True,cluster_0,0.3820777165122131
1751,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
1752,Fuencarral-El Pardo,fuencarralelpardo,Water,Other,,,0,False,77.0,23.0,False,,
1753,Fuencarral-El Pardo,fuencarralelpardo,Pastures,Pastures,,,0,False,77.0,23.0,False,,
1754,Fuencarral-El Pardo,fuencarralelpardo,Pastures,Pastures,,,0,False,77.0,23.0,False,,
1755,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",5.166666666666667,6.0,0,False,77.0,23.0,True,cluster_0,0.44100512977214573
1756,Fuencarral-El Pardo,fuencarralelpardo,Water,Other,3.0,3.0,0,False,77.0,23.0,True,cluster_0,0.5743046870858827
1757,Fuencarral-El Pardo,fuencarralelpardo,Water,Other,,,0,False,77.0,23.0,False,,
1758,Fuencarral-El Pardo,fuencarralelpardo,Water,Other,,,0,False,77.0,23.0,False,,
1759,Fuencarral-El Pardo,fuencarralelpardo,Water,Other,,,0,False,77.0,23.0,False,,
1760,Fuencarral-El Pardo,fuencarralelpardo,Water,Other,,,0,False,77.0,23.0,False,,
1761,Fuencarral-El Pardo,fuencarralelpardo,Water,Other,,,0,False,77.0,23.0,False,,
1762,Fuencarral-El Pardo,fuencarralelpardo,Water,Other,,,0,False,77.0,23.0,False,,
1763,Fuencarral-El Pardo,fuencarralelpardo,Water,Other,,,0,False,77.0,23.0,False,,
1764,Fuencarral-El Pardo,fuencarralelpardo,"Open spaces with little or no vegetation (beaches, dunes, bare rocks, glaciers)",Other,,,0,False,77.0,23.0,False,,
1765,Fuencarral-El Pardo,fuencarralelpardo,Pastures,Pastures,,,0,False,77.0,23.0,False,,
1766,Fuencarral-El Pardo,fuencarralelpardo,Pastures,Pastures,,,0,False,77.0,23.0,False,,
1767,Fuencarral-El Pardo,fuencarralelpardo,Pastures,Pastures,,,0,False,77.0,23.0,False,,
1768,Fuencarral-El Pardo,fuencarralelpardo,Pastures,Pastures,,,0,False,77.0,23.0,False,,
1769,Fuencarral-El Pardo,fuencarralelpardo,"Open spaces with little or no vegetation (beaches, dunes, bare rocks, glaciers)",Other,,,0,False,77.0,23.0,False,,
1770,Fuencarral-El Pardo,fuencarralelpardo,Pastures,Pastures,,,0,False,77.0,23.0,False,,
1771,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
1772,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
1773,Fuencarral-El Pardo,fuencarralelpardo,Pastures,Pastures,,,0,False,77.0,23.0,False,,
1774,Fuencarral-El Pardo,fuencarralelpardo,Pastures,Pastures,,,0,False,77.0,23.0,False,,
1775,Fuencarral-El Pardo,fuencarralelpardo,Forests,Other,,,0,False,77.0,23.0,False,,
1776,Fuencarral-El Pardo,fuencarralelpardo,Forests,Other,,,0,False,77.0,23.0,False,,
1777,Fuencarral-El Pardo,fuencarralelpardo,Pastures,Pastures,,,0,False,77.0,23.0,False,,
1778,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
1779,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
1780,Fuencarral-El Pardo,fuencarralelpardo,Pastures,Pastures,,,0,False,77.0,23.0,False,,
1781,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
1782,Fuencarral-El Pardo,fuencarralelpardo,Pastures,Pastures,,,0,False,77.0,23.0,False,,
1784,Latina,latina,Arable land (annual crops),Arable land (annual crops),8.558620689655172,15.0,0,False,66.0,221.0,True,cluster_0,0.3372683728433073
1785,Latina,latina,Railways and associated land,Other,,,0,False,66.0,221.0,False,,
1786,Latina,latina,Arable land (annual crops),Arable land (annual crops),,,0,False,66.0,221.0,False,,
1787,Latina,latina,Airports,Airports,7.19375,11.0,0,False,66.0,221.0,True,cluster_0,0.32841575447700694
1788,Latina,latina,Airports,Airports,,,0,False,66.0,221.0,False,,
1789,Latina,latina,Airports,Airports,,,0,False,66.0,221.0,False,,
1790,Latina,latina,Airports,Airports,9.681818181818182,27.0,7,True,66.0,221.0,True,cluster_1,0.6800602762594528
1791,Latina,latina,Discontinuous dense urban fabric (S.L. : 50% -  80%),Discontinuous dense urban fabric (S.L. : 50% -  80%),14.018567639257295,34.0,2,False,66.0,221.0,True,cluster_1,0.34639213757651227
1792,Latina,latina,Discontinuous dense urban fabric (S.L. : 50% -  80%),Discontinuous dense urban fabric (S.L. : 50% -  80%),13.512048192771084,30.0,1,False,66.0,221.0,True,cluster_1,0.39933428766116674
1793,Latina,latina,Pastures,Pastures,17.74778761061947,33.0,3,True,66.0,221.0,True,cluster_1,0.4429526593251508
1794,Latina,latina,Continuous urban fabric (S.L. : > 80%),Continuous urban fabric (S.L. : > 80%),17.735735735735737,32.0,5,True,66.0,221.0,True,cluster_1,0.4558894237160415
1795,Latina,latina,"Industrial, commercial, public, military and private units","Industrial, commercial, public, military and private units",11.508474576271187,29.0,2,False,66.0,221.0,True,cluster_1,0.37298399471534976
1796,Latina,latina,"Industrial, commercial, public, military and private units","Industrial, commercial, public, military and private units",6.238095238095238,8.0,0,False,66.0,221.0,True,cluster_0,0.34327173728671817
1797,Latina,latina,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",7.0638297872340425,18.0,0,False,66.0,221.0,True,cluster_0,0.3504769614367923
1798,Latina,latina,Sports and leisure facilities,Other,10.032679738562091,19.0,0,False,66.0,221.0,True,cluster_0,0.3694934505924976
1804,Moncloa-Aravaca,moncloaaravaca,Continuous urban fabric (S.L. : > 80%),Continuous urban fabric (S.L. : > 80%),16.47159090909091,27.0,4,True,69.0,13.0,True,cluster_1,0.3585088523829905
1805,Moncloa-Aravaca,moncloaaravaca,Discontinuous low density urban fabric (S.L. : 10% - 30%),Other,13.075,27.0,8,True,69.0,13.0,True,cluster_1,0.6781640471288273
1806,Moncloa-Aravaca,moncloaaravaca,Sports and leisure facilities,Other,9.473214285714286,20.0,5,True,69.0,13.0,True,cluster_1,0.6228332446862935
1807,Moncloa-Aravaca,moncloaaravaca,Discontinuous medium density urban fabric (S.L. : 30% - 50%),Other,7.676923076923077,12.0,0,False,69.0,13.0,True,cluster_0,0.25421918894013207
1808,Moncloa-Aravaca,moncloaaravaca,Discontinuous low density urban fabric (S.L. : 10% - 30%),Other,7.902777777777778,15.0,8,True,69.0,13.0,True,cluster_0,0.9744314585208436
1809,Moncloa-Aravaca,moncloaaravaca,Discontinuous dense urban fabric (S.L. : 50% -  80%),Discontinuous dense urban fabric (S.L. : 50% -  80%),8.648387096774194,17.0,1,False,69.0,13.0,True,cluster_0,0.35029293967780106
1810,Moncloa-Aravaca,moncloaaravaca,Discontinuous low density urban fabric (S.L. : 10% - 30%),Other,8.547752808988765,16.0,4,True,69.0,13.0,True,cluster_0,0.5122743865566551
1811,Moncloa-Aravaca,moncloaaravaca,"Industrial, commercial, public, military and private units","Industrial, commercial, public, military and private units",7.87037037037037,19.0,0,False,69.0,13.0,True,cluster_0,0.3370067694951501
1812,Moncloa-Aravaca,moncloaaravaca,"Industrial, commercial, public, military and private units","Industrial, commercial, public, military and private units",8.581497797356828,17.0,8,True,69.0,13.0,True,cluster_1,0.9130255897393689
1813,Moncloa-Aravaca,moncloaaravaca,"Industrial, commercial, public, military and private units","Industrial, commercial, public, military and private units",9.847014925373134,21.0,1,False,69.0,13.0,True,cluster_0,0.41446928358787594
1814,Moncloa-Aravaca,moncloaaravaca,Discontinuous medium density urban fabric (S.L. : 30% - 50%),Other,8.26086956521739,14.0,4,True,69.0,13.0,True,cluster_0,0.5009981173453978
1815,Moncloa-Aravaca,moncloaaravaca,Other roads and associated land,Other roads and associated land,7.8585365853658535,15.0,0,False,69.0,13.0,True,cluster_0,0.31351696578509275
1816,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",8.204081632653061,15.0,0,False,77.0,23.0,True,cluster_0,0.30938513451896166
1817,Fuencarral-El Pardo,fuencarralelpardo,Forests,Other,,,0,False,77.0,23.0,False,,
1818,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
1819,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
1820,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
1821,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
1822,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
1823,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
1824,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
1825,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
1826,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
1827,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
1828,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
1829,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
1830,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
1831,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
1832,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
1833,Fuencarral-El Pardo,fuencarralelpardo,Forests,Other,,,0,False,77.0,23.0,False,,
1834,Fuencarral-El Pardo,fuencarralelpardo,Forests,Other,,,0,False,77.0,23.0,False,,
1835,Fuencarral-El Pardo,fuencarralelpardo,Forests,Other,,,0,False,77.0,23.0,False,,
1836,Fuencarral-El Pardo,fuencarralelpardo,Forests,Other,6.666666666666667,8.0,0,False,77.0,23.0,True,cluster_0,0.3203564645017347
1837,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
1838,Fuencarral-El Pardo,fuencarralelpardo,Pastures,Pastures,,,0,False,77.0,23.0,False,,
1839,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
1840,Fuencarral-El Pardo,fuencarralelpardo,Pastures,Pastures,,,0,False,77.0,23.0,False,,
1841,Fuencarral-El Pardo,fuencarralelpardo,Water,Other,,,0,False,77.0,23.0,False,,
1842,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",6.5,8.0,5,True,77.0,23.0,True,cluster_0,0.6664448104387347
1843,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",6.0,8.0,0,False,77.0,23.0,True,cluster_0,0.37672439953967474
1844,Fuencarral-El Pardo,fuencarralelpardo,Other roads and associated land,Other roads and associated land,4.666666666666667,6.0,2,False,77.0,23.0,True,cluster_0,0.4948405348983292
1845,Fuencarral-El Pardo,fuencarralelpardo,Pastures,Pastures,,,0,False,77.0,23.0,False,,
1846,Fuencarral-El Pardo,fuencarralelpardo,Pastures,Pastures,,,0,False,77.0,23.0,False,,
1847,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
1848,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
1849,Fuencarral-El Pardo,fuencarralelpardo,Pastures,Pastures,,,0,False,77.0,23.0,False,,
1850,Fuencarral-El Pardo,fuencarralelpardo,Pastures,Pastures,,,0,False,77.0,23.0,False,,
1851,Fuencarral-El Pardo,fuencarralelpardo,Pastures,Pastures,,,0,False,77.0,23.0,False,,
1852,Fuencarral-El Pardo,fuencarralelpardo,Pastures,Pastures,,,0,False,77.0,23.0,False,,
1853,Fuencarral-El Pardo,fuencarralelpardo,Water,Other,,,0,False,77.0,23.0,False,,
1854,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",8.722222222222221,12.0,0,False,77.0,23.0,True,cluster_0,0.31159480447850035
1855,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",9.0,9.0,0,False,77.0,23.0,True,cluster_0,0.3460660998306436
1856,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
1857,Fuencarral-El Pardo,fuencarralelpardo,Pastures,Pastures,,,0,False,77.0,23.0,False,,
1858,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
1859,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
1860,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
1861,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
1862,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
1863,Fuencarral-El Pardo,fuencarralelpardo,Pastures,Pastures,,,0,False,77.0,23.0,False,,
1864,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
1865,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
1866,Fuencarral-El Pardo,fuencarralelpardo,Pastures,Pastures,,,0,False,77.0,23.0,False,,
1867,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
1868,Fuencarral-El Pardo,fuencarralelpardo,Pastures,Pastures,,,0,False,77.0,23.0,False,,
1869,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
1870,Fuencarral-El Pardo,fuencarralelpardo,Forests,Other,,,0,False,77.0,23.0,False,,
1871,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
1872,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
1875,Latina,latina,Arable land (annual crops),Arable land (annual crops),5.75,8.0,0,False,66.0,221.0,True,cluster_0,0.4041321995566411
1876,Latina,latina,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",6.32258064516129,9.0,0,False,66.0,221.0,True,cluster_0,0.35239828325992034
1877,Latina,latina,Airports,Airports,8.226130653266331,21.0,0,False,66.0,221.0,True,cluster_0,0.421203591308592
1878,Latina,latina,Airports,Airports,,,0,False,66.0,221.0,False,,
1879,Latina,latina,Airports,Airports,,,0,False,66.0,221.0,False,,
1880,Latina,latina,Airports,Airports,10.852941176470589,27.0,4,True,66.0,221.0,True,cluster_1,0.43537515958769535
1881,Latina,latina,Other roads and associated land,Other roads and associated land,11.579617834394904,27.0,3,True,66.0,221.0,True,cluster_1,0.35943160209274105
1882,Latina,latina,Discontinuous medium density urban fabric (S.L. : 30% - 50%),Other,11.005089058524174,27.0,4,True,66.0,221.0,True,cluster_1,0.40080234483459903
1883,Latina,latina,Discontinuous dense urban fabric (S.L. : 50% -  80%),Discontinuous dense urban fabric (S.L. : 50% -  80%),14.20265780730897,28.0,11,True,66.0,221.0,True,cluster_1,1.0222341715882772
1884,Latina,latina,Discontinuous dense urban fabric (S.L. : 50% -  80%),Discontinuous dense urban fabric (S.L. : 50% -  80%),12.931330472103005,33.0,1,False,66.0,221.0,True,cluster_1,0.4195764103956628
1885,Latina,latina,"Industrial, commercial, public, military and private units","Industrial, commercial, public, military and private units",7.446043165467626,16.0,0,False,66.0,221.0,True,cluster_0,0.28659911493375717
1886,Latina,latina,"Industrial, commercial, public, military and private units","Industrial, commercial, public, military and private units",10.865546218487395,19.0,6,True,66.0,221.0,True,cluster_1,0.6398274983149157
1887,Latina,latina,"Industrial, commercial, public, military and private units","Industrial, commercial, public, military and private units",8.921985815602836,18.0,0,False,66.0,221.0,True,cluster_0,0.32904019308026455
1888,Latina,latina,"Industrial, commercial, public, military and private units","Industrial, commercial, public, military and private units",8.947214076246334,21.0,0,False,66.0,221.0,True,cluster_0,0.39419473844787417
1889,Latina,latina,Other roads and associated land,Other roads and associated land,7.382142857142857,21.0,2,False,66.0,221.0,True,cluster_0,0.4470803414112883
1895,Moncloa-Aravaca,moncloaaravaca,Green urban areas,Green urban areas,4.242424242424242,8.0,0,False,69.0,13.0,True,cluster_0,0.4437327319851191
1896,Moncloa-Aravaca,moncloaaravaca,Green urban areas,Green urban areas,,,0,False,69.0,13.0,False,,
1897,Moncloa-Aravaca,moncloaaravaca,Green urban areas,Green urban areas,,,0,False,69.0,13.0,False,,
1898,Moncloa-Aravaca,moncloaaravaca,Green urban areas,Green urban areas,4.166666666666667,6.0,0,False,69.0,13.0,True,cluster_0,0.47956733933290635
1899,Moncloa-Aravaca,moncloaaravaca,Green urban areas,Green urban areas,3.925925925925926,6.0,0,False,69.0,13.0,True,cluster_0,0.4910956841437071
1902,Moncloa-Aravaca,moncloaaravaca,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",6.613333333333333,10.0,0,False,69.0,13.0,True,cluster_0,0.3326166159826972
1903,Moncloa-Aravaca,moncloaaravaca,Continuous urban fabric (S.L. : > 80%),Continuous urban fabric (S.L. : > 80%),16.267206477732792,23.0,2,False,69.0,13.0,True,cluster_1,0.43345960859996563
1904,Moncloa-Aravaca,moncloaaravaca,Discontinuous medium density urban fabric (S.L. : 30% - 50%),Other,9.172932330827068,27.0,0,False,69.0,13.0,True,cluster_0,0.5569112338922845
1905,Moncloa-Aravaca,moncloaaravaca,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",6.775,9.0,8,True,69.0,13.0,True,cluster_0,0.9995866255737291
1906,Moncloa-Aravaca,moncloaaravaca,Green urban areas,Green urban areas,7.844262295081967,13.0,1,False,69.0,13.0,True,cluster_0,0.2924584683996201
1907,Moncloa-Aravaca,moncloaaravaca,Other roads and associated land,Other roads and associated land,8.99047619047619,15.0,4,True,69.0,13.0,True,cluster_0,0.5410466078804702
1908,Moncloa-Aravaca,moncloaaravaca,Discontinuous dense urban fabric (S.L. : 50% -  80%),Discontinuous dense urban fabric (S.L. : 50% -  80%),8.267206477732794,16.0,7,True,69.0,13.0,True,cluster_1,0.8715815062734441
1909,Moncloa-Aravaca,moncloaaravaca,Discontinuous low density urban fabric (S.L. : 10% - 30%),Other,7.826254826254826,13.0,5,True,69.0,13.0,True,cluster_0,0.6122836781324436
1910,Moncloa-Aravaca,moncloaaravaca,Other roads and associated land,Other roads and associated land,7.862068965517241,12.0,2,False,69.0,13.0,True,cluster_0,0.352590846781137
1911,Moncloa-Aravaca,moncloaaravaca,Discontinuous low density urban fabric (S.L. : 10% - 30%),Other,7.007462686567164,12.0,1,False,69.0,13.0,True,cluster_0,0.2586401995160755
1912,Moncloa-Aravaca,moncloaaravaca,Other roads and associated land,Other roads and associated land,7.239285714285714,17.0,0,False,69.0,13.0,True,cluster_0,0.33809236808055143
1913,Moncloa-Aravaca,moncloaaravaca,Discontinuous low density urban fabric (S.L. : 10% - 30%),Other,8.887254901960784,19.0,0,False,69.0,13.0,True,cluster_0,0.3359583123830895
1914,Moncloa-Aravaca,moncloaaravaca,Discontinuous low density urban fabric (S.L. : 10% - 30%),Other,6.278787878787878,13.0,0,False,69.0,13.0,True,cluster_0,0.2780753325652474
1915,Moncloa-Aravaca,moncloaaravaca,Pastures,Pastures,6.721739130434782,10.0,0,False,69.0,13.0,True,cluster_0,0.3492529547882571
1916,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
1917,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
1918,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
1919,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
1920,Fuencarral-El Pardo,fuencarralelpardo,Pastures,Pastures,,,0,False,77.0,23.0,False,,
1921,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
1922,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
1923,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
1924,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
