cell_id,district_name,district_key,lu_2018_class,lu_2018_class_simplified,height_mean,height_max,pt_stop_count,pt_access_good,rent_median_m2_2023,emvs_units_total,cluster_features_ready,cluster_label,cluster_distance_to_centroid
400,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
401,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
402,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
403,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
404,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
405,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
406,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
407,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
408,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
409,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
410,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
411,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
412,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
413,Fuencarral-El Pardo,fuencarralelpardo,Pastures,Pastures,,,0,False,77.0,23.0,False,,
414,Fuencarral-El Pardo,fuencarralelpardo,Pastures,Pastures,,,0,False,77.0,23.0,False,,
415,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
416,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
417,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
418,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
419,Fuencarral-El Pardo,fuencarralelpardo,Pastures,Pastures,,,0,False,77.0,23.0,False,,
420,Fuencarral-El Pardo,fuencarralelpardo,Pastures,Pastures,,,0,False,77.0,23.0,False,,
421,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
422,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
423,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
424,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
425,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
426,Fuencarral-El Pardo,fuencarralelpardo,Pastures,Pastures,,,0,False,77.0,23.0,False,,
427,Fuencarral-El Pardo,fuencarralelpardo,Pastures,Pastures,,,0,False,77.0,23.0,False,,
428,Fuencarral-El Pardo,fuencarralelpardo,Pastures,Pastures,,,0,False,77.0,23.0,False,,
429,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
430,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
431,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
432,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
433,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
434,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
435,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
436,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
437,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
442,Moncloa-Aravaca,moncloaaravaca,Green urban areas,Green urban areas,7.666666666666667,10.0,0,False,69.0,13.0,True,cluster_1,1.6271428648906294e-12
443,Moncloa-Aravaca,moncloaaravaca,Green urban areas,Green urban areas,,,0,False,69.0,13.0,False,,
444,Moncloa-Aravaca,moncloaaravaca,Green urban areas,Green urban areas,,,0,False,69.0,13.0,False,,
445,Moncloa-Aravaca,moncloaaravaca,Discontinuous low density urban fabric (S.L. : 10% - 30%),Other,7.330097087378641,10.0,0,False,69.0,13.0,True,cluster_4,0.0
446,Moncloa-Aravaca,moncloaaravaca,Discontinuous medium density urban fabric (S.L. : 30% - 50%),Other,7.0344827586206895,10.0,4,True,69.0,13.0,True,cluster_4,0.0
447,Moncloa-Aravaca,moncloaaravaca,Discontinuous low density urban fabric (S.L. : 10% - 30%),Other,6.64,9.0,0,False,69.0,13.0,True,cluster_4,0.0
448,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
451,Fuencarral-El Pardo,fuencarralelpardo,Forests,Other,,,0,False,77.0,23.0,False,,
452,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
453,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
454,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
455,Fuencarral-El Pardo,fuencarralelpardo,Other roads and associated land,Other roads and associated land,,,0,False,77.0,23.0,False,,
456,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
457,Fuencarral-El Pardo,fuencarralelpardo,Pastures,Pastures,,,0,False,77.0,23.0,False,,
458,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
459,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
460,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
461,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
462,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
463,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
464,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
465,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
466,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
467,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
468,Fuencarral-El Pardo,fuencarralelpardo,Pastures,Pastures,,,0,False,77.0,23.0,False,,
469,Fuencarral-El Pardo,fuencarralelpardo,Pastures,Pastures,,,0,False,77.0,23.0,False,,
470,Fuencarral-El Pardo,fuencarralelpardo,Pastures,Pastures,,,0,False,77.0,23.0,False,,
471,Fuencarral-El Pardo,fuencarralelpardo,Pastures,Pastures,,,0,False,77.0,23.0,False,,
472,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
473,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
474,Fuencarral-El Pardo,fuencarralelpardo,Pastures,Pastures,,,0,False,77.0,23.0,False,,
475,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
476,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
477,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
478,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
479,Fuencarral-El Pardo,fuencarralelpardo,Pastures,Pastures,,,0,False,77.0,23.0,False,,
480,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
481,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
482,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
483,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
484,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
485,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
486,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
487,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
488,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
489,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
490,Fuencarral-El Pardo,fuencarralelpardo,Pastures,Pastures,,,0,False,77.0,23.0,False,,
491,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
492,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
493,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
495,Latina,latina,Fast transit roads and associated land,Other,12.233333333333333,15.0,0,False,66.0,221.0,True,cluster_4,0.0
496,Latina,latina,Other roads and associated land,Other roads and associated land,,,0,False,66.0,221.0,False,,
499,Moncloa-Aravaca,moncloaaravaca,Green urban areas,Green urban areas,7.588235294117647,11.0,0,False,69.0,13.0,True,cluster_1,1.6342482922482304e-12
500,Moncloa-Aravaca,moncloaaravaca,Green urban areas,Green urban areas,9.8,12.0,0,False,69.0,13.0,True,cluster_1,1.5702994460298214e-12
501,Moncloa-Aravaca,moncloaaravaca,Green urban areas,Green urban areas,7.617647058823529,10.0,0,False,69.0,13.0,True,cluster_1,1.6342482922482304e-12
502,Moncloa-Aravaca,moncloaaravaca,Discontinuous medium density urban fabric (S.L. : 30% - 50%),Other,7.653386454183267,15.0,2,False,69.0,13.0,True,cluster_4,0.0
503,Moncloa-Aravaca,moncloaaravaca,Discontinuous medium density urban fabric (S.L. : 30% - 50%),Other,6.828402366863905,11.0,0,False,69.0,13.0,True,cluster_4,0.0
504,Moncloa-Aravaca,moncloaaravaca,Discontinuous low density urban fabric (S.L. : 10% - 30%),Other,6.591304347826087,10.0,2,False,69.0,13.0,True,cluster_4,0.0
505,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
506,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
507,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
509,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
510,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
511,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
512,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
513,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
514,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
515,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
516,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
517,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
518,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
519,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
520,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
521,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
522,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
523,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
524,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
525,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
526,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
527,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
528,Fuencarral-El Pardo,fuencarralelpardo,Pastures,Pastures,,,0,False,77.0,23.0,False,,
529,Fuencarral-El Pardo,fuencarralelpardo,Pastures,Pastures,,,0,False,77.0,23.0,False,,
530,Fuencarral-El Pardo,fuencarralelpardo,Pastures,Pastures,,,0,False,77.0,23.0,False,,
531,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
532,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
533,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
534,Fuencarral-El Pardo,fuencarralelpardo,Pastures,Pastures,,,0,False,77.0,23.0,False,,
535,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
536,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
537,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
538,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
539,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
540,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
541,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
542,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
543,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
544,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
545,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
546,Fuencarral-El Pardo,fuencarralelpardo,Pastures,Pastures,,,0,False,77.0,23.0,False,,
547,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
548,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
549,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
550,Fuencarral-El Pardo,fuencarralelpardo,Pastures,Pastures,,,0,False,77.0,23.0,False,,
551,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
552,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
553,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
554,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
558,Latina,latina,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,66.0,221.0,False,,
559,Latina,latina,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,66.0,221.0,False,,
560,Latina,latina,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,66.0,221.0,False,,
563,Moncloa-Aravaca,moncloaaravaca,Green urban areas,Green urban areas,7.5,10.0,0,False,69.0,13.0,True,cluster_1,1.6413537196058314e-12
564,Moncloa-Aravaca,moncloaaravaca,Other roads and associated land,Other roads and associated land,8.76923076923077,12.0,0,False,69.0,13.0,True,cluster_2,4.82458517581108e-12
565,Moncloa-Aravaca,moncloaaravaca,Green urban areas,Green urban areas,7.443298969072165,10.0,0,False,69.0,13.0,True,cluster_1,1.6484591469634324e-12
566,Moncloa-Aravaca,moncloaaravaca,Discontinuous medium density urban fabric (S.L. : 30% - 50%),Other,8.063157894736841,16.0,2,False,69.0,13.0,True,cluster_4,0.0
567,Moncloa-Aravaca,moncloaaravaca,Discontinuous medium density urban fabric (S.L. : 30% - 50%),Other,6.8125,11.0,2,False,69.0,13.0,True,cluster_4,0.0
568,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",7.407407407407407,11.0,0,False,77.0,23.0,True,cluster_0,0.0
569,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
570,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
571,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
572,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
573,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
574,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
575,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
576,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
577,Fuencarral-El Pardo,fuencarralelpardo,"Herbaceous vegetation associations (natural grassland, moors...)","Herbaceous vegetation associations (natural grassland, moors...)",,,0,False,77.0,23.0,False,,
